Row;s_RTS_code;e_full_name;s_sec_type_name_dop;s_sec_form_name_full;s_zagolovok_adr;s_ISIN_code;s_CFI_code;s_trade_lot;s_step_price;s_currency_kotir;s_trade_in_date
569;GNRC;Generac Holdings Inc.;Акции;Акции иностранного эмитента обыкновенные;;US3687361044;;1,00;0,01000;USD;28.02.2019 0:00:00
570;GNTX;Gentex Corporation;Акции;Акции иностранного эмитента обыкновенные;;US3719011096;;1,00;0,01000;USD;04.12.2020 0:00:00
571;GO;Grocery Outlet Holding Corp.;Акции;Акции иностранного эмитента обыкновенные;;US39874R1014;;1,00;0,01000;USD;04.12.2020 0:00:00
572;GOOG;Alphabet Inc.;Акции;Акции иностранного эмитента обыкновенные класса C;;US02079K1079;ESNUFR;1,00;0,01000;USD;09.11.2015 0:00:00
573;GOOGL;Alphabet Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US02079K3059;ESVUFR;1,00;0,01000;USD;18.05.2017 0:00:00
574;GOSS;Gossamer Bio, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US38341P1021;;1,00;0,01000;USD;05.08.2019 0:00:00
575;GPC;Genuine Parts Company;Акции;Акции иностранного эмитента обыкновенные;;US3724601055;;1,00;0,01000;USD;14.06.2017 0:00:00
576;GPI;Group 1 Automotive, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US3989051095;;1,00;0,01000;USD;28.02.2019 0:00:00
577;GPN;Global Payments Inc.;Акции;Акции иностранного эмитента обыкновенные;;US37940X1028;;1,00;0,01000;USD;31.08.2017 0:00:00
578;GPS;The Gap, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US3647601083;;1,00;0,01000;USD;01.06.2017 0:00:00
579;GRA;W.R. Grace & Co.;Акции;Акции иностранного эмитента обыкновенные;;US38388F1084;;1,00;0,01000;USD;04.04.2019 0:00:00
580;GRMN;Garmin Ltd.;Акции;Акции иностранного эмитента обыкновенные;;CH0114405324;;1,00;0,01000;USD;18.05.2017 0:00:00
581;GRUB;GrubHub Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4001101025;;1,00;0,01000;USD;04.04.2019 0:00:00
582;GS;The Goldman Sachs Group, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US38141G1040;;1,00;0,01000;USD;31.08.2017 0:00:00
583;GSHD;Goosehead Insurance, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US38267D1090;;1,00;0,01000;USD;29.07.2020 0:00:00
584;GSKY;GreenSky, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US39572G1004;;1,00;0,01000;USD;05.08.2019 0:00:00
585;GT;The Goodyear Tire & Rubber Company;Акции;Акции иностранного эмитента обыкновенные;;US3825501014;;1,00;0,01000;USD;01.06.2017 0:00:00
586;GTHX;G1 Therapeutics, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US3621LQ1099;;1,00;0,01000;USD;31.10.2019 0:00:00
587;GTLS;Chart Industries, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US16115Q3083;;1,00;0,01000;USD;28.02.2019 0:00:00
588;GTN;Gray Television, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US3893751061;;1,00;0,01000;USD;31.10.2019 0:00:00
589;GVA;Granite Construction Incorporated;Акции;Акции иностранного эмитента обыкновенные;;US3873281071;;1,00;0,01000;USD;28.02.2019 0:00:00
590;GWRE;Guidewire Software, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US40171V1008;;1,00;0,01000;USD;31.01.2019 0:00:00
591;GWW;W.W. Grainger, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US3848021040;;1,00;0,01000;USD;26.10.2016 0:00:00
592;H;Hyatt Hotels Corporation;Акции;Акции иностранного эмитента обыкновенные класса A;;US4485791028;;1,00;0,01000;USD;31.01.2019 0:00:00
593;HA;Hawaiian Holdings, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4198791018;;1,00;0,01000;USD;04.04.2019 0:00:00
594;HAE;Haemonetics Corporation;Акции;Акции иностранного эмитента обыкновенные;;US4050241003;;1,00;0,01000;USD;04.04.2019 0:00:00
595;HAIN;The Hain Celestial Group, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4052171000;;1,00;0,01000;USD;05.08.2019 0:00:00
596;HAL;Halliburton Company;Акции;Акции иностранного эмитента обыкновенные;;US4062161017;;1,00;0,01000;USD;26.10.2016 0:00:00
597;HALO;Halozyme Therapeutics, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US40637H1095;;1,00;0,01000;USD;31.10.2019 0:00:00
598;HAS;Hasbro, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4180561072;;1,00;0,01000;USD;18.05.2017 0:00:00
599;HBAN;Huntington Bancshares Incorporated;Акции;Акции иностранного эмитента обыкновенные;;US4461501045;;1,00;0,01000;USD;31.08.2017 0:00:00
600;HBI;Hanesbrands Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4103451021;;1,00;0,01000;USD;14.06.2017 0:00:00
601;HCA;HCA Healthcare, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US40412C1018;;1,00;0,01000;USD;01.06.2017 0:00:00
602;HCCI;Heritage-Crystal Clean, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US42726M1062;;1,00;0,01000;USD;11.06.2019 0:00:00
603;HCSG;Healthcare Services Group, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4219061086;;1,00;0,01000;USD;31.01.2019 0:00:00
604;HD;The Home Depot, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4370761029;;1,00;0,01000;USD;19.10.2016 0:00:00
605;HE;Hawaiian Electric Industries, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4198701009;;1,00;0,01000;USD;04.12.2020 0:00:00
606;HEAR;Turtle Beach Corporation;Акции;Акции иностранного эмитента обыкновенные;;US9004502061;;1,00;0,01000;USD;05.08.2019 0:00:00
607;HEI;HEICO Corporation;Акции;Акции иностранного эмитента обыкновенные;;US4228061093;;1,00;0,01000;USD;18.05.2020 0:00:00
608;HEI@DE;HeidelbergCement AG;Акции;Акции иностранного эмитента обыкновенные;;DE0006047004;;1,00;0,01000;EUR;01.03.2021 0:00:00
609;HEN3@DE;Henkel AG & Co. KGaA;Акции;Акции иностранного эмитента привилегированные;;DE0006048432;;1,00;0,01000;EUR;21.08.2020 0:00:00
610;HES;Hess Corporation;Акции;Акции иностранного эмитента обыкновенные;;US42809H1077;;1,00;0,01000;USD;19.10.2016 0:00:00
611;HFC;HollyFrontier Corporation;Акции;Акции иностранного эмитента обыкновенные;;US4361061082;;1,00;0,01000;USD;31.01.2019 0:00:00
612;HGV;Hilton Grand Vacations Inc.;Акции;Акции иностранного эмитента обыкновенные;;US43283X1054;;1,00;0,01000;USD;11.06.2019 0:00:00
613;HHC;The Howard Hughes Corporation;Акции;Акции иностранного эмитента обыкновенные;;US44267D1072;;1,00;0,01000;USD;31.10.2019 0:00:00
614;HIBB;Hibbett Sports, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4285671016;;1,00;0,01000;USD;31.10.2019 0:00:00
615;HIG;The Hartford Financial Services Group, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4165151048;;1,00;0,01000;USD;14.06.2017 0:00:00
616;HII;Huntington Ingalls Industries, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4464131063;;1,00;0,01000;USD;31.01.2019 0:00:00
617;HLI;Houlihan Lokey, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US4415931009;;1,00;0,01000;USD;29.07.2020 0:00:00
618;HLNE;Hamilton Lane Incorporated;Акции;Акции иностранного эмитента обыкновенные класса A;;US4074971064;;1,00;0,01000;USD;29.07.2020 0:00:00
619;HLT;Hilton Worldwide Holdings Inc.;Акции;Акции иностранного эмитента обыкновенные;;US43300A2033;;1,00;0,01000;USD;31.08.2017 0:00:00
620;HOG;Harley-Davidson, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4128221086;;1,00;0,01000;USD;18.05.2017 0:00:00
621;HOLX;Hologic, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4364401012;;1,00;0,01000;USD;31.08.2017 0:00:00
622;HON;Honeywell International Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4385161066;;1,00;0,01000;USD;19.10.2016 0:00:00
623;HOT@DE;HOCHTIEF Aktiengesellschaft;Акции;Акции иностранного эмитента обыкновенные;;DE0006070006;;1,00;0,01000;EUR;01.03.2021 0:00:00
624;HP;Helmerich & Payne, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4234521015;;1,00;0,01000;USD;14.06.2017 0:00:00
625;HPE;Hewlett Packard Enterprise Company;Акции;Акции иностранного эмитента обыкновенные;;US42824C1099;;1,00;0,01000;USD;18.05.2017 0:00:00
626;HPQ;HP Inc.;Акции;Акции иностранного эмитента обыкновенные;;US40434L1052;;1,00;0,01000;USD;18.05.2017 0:00:00
627;HQY;HealthEquity, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US42226A1079;;1,00;0,01000;USD;31.01.2019 0:00:00
628;HRB;H&R Block, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US0936711052;;1,00;0,01000;USD;01.06.2017 0:00:00
629;HRC;Hill-Rom Holdings, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4314751029;;1,00;0,01000;USD;18.05.2020 0:00:00
630;HRL;Hormel Foods Corporation;Акции;Акции иностранного эмитента обыкновенные;;US4404521001;;1,00;0,01000;USD;18.05.2017 0:00:00
631;HRTX;Heron Therapeutics, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4277461020;;1,00;0,01000;USD;31.10.2019 0:00:00
632;HSC;Harsco Corporation;Акции;Акции иностранного эмитента обыкновенные;;US4158641070;;1,00;0,01000;USD;31.10.2019 0:00:00
633;HSIC;Henry Schein, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US8064071025;;1,00;0,01000;USD;14.06.2017 0:00:00
634;HSKA;Heska Corporation;Акции;Акции иностранного эмитента обыкновенные;;US42805E3062;;1,00;0,01000;USD;31.10.2019 0:00:00
635;HST;Host Hotels & Resorts, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US44107P1049;;1,00;0,01000;USD;01.06.2017 0:00:00
636;HSY;The Hershey Company;Акции;Акции иностранного эмитента обыкновенные;;US4278661081;;1,00;0,01000;USD;19.10.2016 0:00:00
637;HTA;Healthcare Trust of America, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US42225P5017;;1,00;0,01000;USD;04.12.2020 0:00:00
638;HUBB;Hubbell Incorporated;Акции;Акции иностранного эмитента обыкновенные;;US4435106079;;1,00;0,01000;USD;18.05.2020 0:00:00
639;HUBG;Hub Group, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US4433201062;;1,00;0,01000;USD;28.02.2019 0:00:00
640;HUBS;HubSpot, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4435731009;;1,00;0,01000;USD;05.08.2019 0:00:00
641;HUM;Humana Inc.;Акции;Акции иностранного эмитента обыкновенные;;US4448591028;;1,00;0,01000;USD;01.06.2017 0:00:00
